application_id,company_experience_years,previous_similar_projects,total_employees,engineers_count,machinery_count,offered_budget_MAD,estimated_budget_MAD,budget_difference_ratio,proposed_duration_days,total_length_km,road_width_m,lanes,category,road_class,terrain_type,soil_type,slope,compliance_issues_count,technical_score,financial_score,is_fraudulent
3153,2,4,66,1,4,26000000,25500000,0.0196,207,40,3,1,Regional,Secondary,Flat,Clay,High,0,84.57,98.08,0
3181,13,3,743,7,13,1316500000,1358500000,-0.0309,1135,213,14,4,Autoroute,Primary,Desert,Sandy,High,0,77.84,100.0,0
9399,7,5,349,5,17,581000000,958000000,-0.3935,569,161,14,4,Autoroute,Primary,Flat,Clay,Low,2,45.7,100.0,1
4593,15,8,915,14,53,843000000,918000000,-0.0817,694,135,14,4,Autoroute,Primary,Desert,Sandy,Moderate,1,97.2,100.0,0
7040,28,4,905,11,42,76500000,55000000,0.3909,425,100,3,1,Provincial,Secondary,Mixed,Clay,High,2,35.38,71.9,1
3356,17,3,800,6,40,227500000,214500000,0.0606,102,30,14,4,Autoroute,Primary,Coastal,Rocky,High,0,82.68,94.29,0
9015,26,6,954,15,13,359500000,536000000,-0.3293,255,77,14,4,Autoroute,Primary,Mountainous,Clay,Low,3,31.25,100.0,1
1572,14,8,460,8,26,130500000,130500000,0.0,184,48,7,2,National,Primary,Desert,Rocky,Moderate,0,79.18,100.0,0
8383,10,6,441,6,16,38000000,55500000,-0.3153,711,128,3,1,Provincial,Secondary,Desert,Sandy,Low,3,45.14,100.0,1
8912,10,4,773,7,33,963500000,665500000,0.4478,250,119,14,4,Autoroute,Primary,Coastal,Clay,Low,2,50.71,69.07,1
842,18,8,917,8,18,111000000,115500000,-0.039,156,34,7,2,National,Primary,Mountainous,Rocky,High,0,73.24,100.0,0
5117,16,6,872,8,47,137500000,142500000,-0.0351,783,174,3,1,Regional,Secondary,Mountainous,Clay,Low,1,71.04,100.0,0
168,8,4,718,8,19,63500000,58500000,0.0855,703,166,3,1,Provincial,Secondary,Coastal,Sandy,Low,0,98.9,92.13,0
8721,3,0,44,1,3,11000000,22000000,-0.5,75,33,3,1,Regional,Secondary,Flat,Clay,Moderate,3,32.29,100.0,1
6279,16,9,856,16,30,56500000,57000000,-0.0088,411,113,3,1,Provincial,Secondary,Mountainous,Clay,Moderate,1,97.58,100.0,0
7900,16,6,460,8,12,331000000,224000000,0.4777,116,39,14,4,National,Primary,Mixed,Clay,High,2,31.81,67.67,1
8761,6,3,119,1,3,15000000,29500000,-0.4915,215,60,3,1,Provincial,Secondary,Mountainous,Sandy,Low,2,38.08,100.0,1
9861,11,7,980,11,31,701500000,515000000,0.3621,1313,232,7,2,National,Primary,Mixed,Sandy,Low,2,48.39,73.41,1
8358,2,0,107,1,4,35500000,55000000,-0.3545,386,67,3,1,Regional,Secondary,Flat,Clay,Moderate,2,30.11,100.0,1
9460,12,6,727,4,25,98500000,74500000,0.3221,1094,210,3,1,Provincial,Secondary,Desert,Clay,Moderate,3,44.13,75.63,1
618,6,4,563,10,15,1294000000,1330500000,-0.0274,578,218,14,4,Autoroute,Primary,Coastal,Rocky,Low,0,77.89,100.0,0
1027,12,8,305,5,10,197000000,201000000,-0.0199,209,102,7,2,Regional,Secondary,Mountainous,Sandy,Low,0,83.86,100.0,0
6959,8,3,896,7,32,365000000,352000000,0.0369,165,70,14,4,National,Primary,Desert,Clay,Moderate,0,82.98,96.44,0
6025,3,3,106,1,3,22000000,21500000,0.0233,160,31,3,1,Provincial,Secondary,Coastal,Clay,Moderate,1,84.01,97.73,0
8130,7,0,116,1,4,28000000,47000000,-0.4043,433,80,3,1,Provincial,Secondary,Desert,Clay,Moderate,2,32.03,100.0,1
2346,12,6,552,10,11,75000000,81000000,-0.0741,991,168,3,1,Provincial,Secondary,Mixed,Clay,Moderate,0,72.82,100.0,0
5246,16,6,840,5,14,473500000,474000000,-0.0011,1100,241,7,2,National,Primary,Desert,Rocky,Low,0,91.12,100.0,0
6363,6,4,531,3,9,939500000,868500000,0.0818,644,192,14,4,National,Primary,Coastal,Sandy,Low,0,75.25,92.44,0
4454,28,8,980,9,49,347500000,357500000,-0.028,547,162,7,2,National,Primary,Mixed,Rocky,Moderate,1,96.77,100.0,0
4091,20,5,710,9,33,1046500000,1029500000,0.0165,968,174,14,4,Autoroute,Primary,Mixed,Rocky,Low,1,83.11,98.38,0
4310,29,4,761,5,32,164000000,164500000,-0.003,702,138,7,2,Regional,Secondary,Mixed,Clay,Low,0,81.38,100.0,0
6232,22,8,697,9,22,957500000,934500000,0.0246,869,170,14,4,Autoroute,Primary,Flat,Rocky,Moderate,0,72.01,97.6,0
9813,22,3,989,7,62,623500000,436000000,0.43,198,61,14,4,Autoroute,Primary,Mountainous,Clay,Moderate,2,38.03,69.93,1
1254,15,7,464,7,15,82500000,84500000,-0.0237,1166,223,3,1,Provincial,Secondary,Mixed,Clay,Moderate,1,88.27,100.0,0
8495,17,3,544,5,31,164500000,265500000,-0.3804,123,47,14,4,Autoroute,Primary,Mixed,Sandy,Low,3,41.56,100.0,1
7814,13,6,846,3,37,60000000,109000000,-0.4495,540,187,3,1,Provincial,Secondary,Mixed,Clay,Moderate,2,41.45,100.0,1
6470,4,0,181,1,8,26500000,26000000,0.0192,431,75,3,1,Provincial,Secondary,Flat,Clay,Low,0,78.71,98.11,0
5869,5,7,817,11,26,95500000,99500000,-0.0402,1180,222,3,1,Provincial,Secondary,Flat,Sandy,Moderate,0,86.25,100.0,0
9514,21,4,889,4,5,114000000,198500000,-0.4257,516,215,3,1,Regional,Secondary,Flat,Sandy,High,3,46.39,100.0,1
9363,10,8,248,4,8,1373000000,1019500000,0.3467,607,147,14,4,Autoroute,Primary,Mountainous,Rocky,Low,2,52.82,74.25,1
5302,6,7,259,4,6,53000000,52500000,0.0095,485,121,3,1,Provincial,Secondary,Mountainous,Sandy,Low,0,72.03,99.06,0
7776,7,4,428,6,20,101000000,182000000,-0.4451,1120,187,3,1,Provincial,Secondary,Mountainous,Sandy,High,3,52.84,100.0,1
3010,17,8,523,4,32,731500000,753500000,-0.0292,1076,246,7,2,National,Primary,Mountainous,Sandy,Moderate,0,97.63,100.0,0
6291,6,7,239,3,12,336500000,346000000,-0.0275,150,56,14,4,Autoroute,Primary,Desert,Clay,Low,0,93.78,100.0,0
1474,29,6,465,8,11,429500000,421000000,0.0202,887,205,7,2,Regional,Secondary,Desert,Clay,High,0,74.58,98.02,0
6785,16,3,897,6,58,597000000,572500000,0.0428,1257,246,7,2,National,Primary,Mountainous,Rocky,Moderate,0,79.29,95.9,0
4205,11,6,403,4,13,541000000,539500000,0.0028,1258,230,7,2,National,Primary,Coastal,Clay,High,0,81.45,99.72,0
8146,24,9,319,5,18,200500000,295000000,-0.3203,379,112,7,2,National,Primary,Mountainous,Clay,High,2,44.35,100.0,1
7408,13,6,455,7,7,211000000,380500000,-0.4455,368,166,7,2,National,Primary,Mixed,Clay,Low,3,43.84,100.0,1
4524,15,5,340,3,7,312500000,297000000,0.0522,314,53,14,4,Autoroute,Primary,Desert,Sandy,Low,0,85.68,95.04,0
7687,18,5,477,6,26,55000000,91000000,-0.3956,388,153,3,1,Provincial,Secondary,Coastal,Sandy,Moderate,2,38.87,100.0,1
9067,19,3,536,7,31,95000000,61000000,0.5574,489,107,3,1,Provincial,Secondary,Mountainous,Rocky,High,2,34.27,64.21,1
2022,27,4,826,8,9,608000000,660500000,-0.0795,499,114,14,4,National,Primary,Mountainous,Sandy,Moderate,0,87.11,100.0,0
8357,6,4,486,4,7,1675500000,1144500000,0.464,312,148,14,4,Autoroute,Primary,Mixed,Sandy,High,2,48.97,68.31,1
6527,8,7,364,6,12,305000000,307500000,-0.0081,765,167,7,2,Regional,Secondary,Mixed,Clay,Moderate,0,75.07,100.0,0
4253,29,8,659,6,32,204500000,222000000,-0.0788,631,238,3,1,Regional,Secondary,Mountainous,Rocky,Low,0,93.76,100.0,0
8549,6,3,537,5,22,157500000,120500000,0.3071,1392,247,3,1,Provincial,Secondary,Flat,Sandy,Low,2,45.39,76.51,1
1947,7,6,334,3,13,237500000,241000000,-0.0145,100,44,14,4,National,Primary,Mixed,Rocky,High,0,82.47,100.0,0
2481,26,3,926,6,10,136500000,129000000,0.0581,195,33,14,4,National,Primary,Flat,Rocky,Low,0,86.63,94.51,0
907,22,7,277,4,6,726000000,671000000,0.082,390,125,14,4,Autoroute,Primary,Flat,Rocky,Moderate,0,87.56,92.42,0
2521,28,6,285,4,17,75500000,70500000,0.0709,168,32,7,2,National,Primary,Flat,Clay,High,0,93.1,93.38,0
9361,9,4,395,6,20,158500000,111000000,0.4279,433,198,3,1,Provincial,Secondary,Mountainous,Sandy,Low,3,44.35,70.03,1
2561,26,5,227,3,11,158500000,176000000,-0.0994,536,136,7,2,Regional,Secondary,Mixed,Clay,Moderate,0,82.12,100.0,0
570,1,1,170,2,5,82500000,77500000,0.0645,443,86,3,1,Regional,Secondary,Desert,Sandy,High,0,86.06,93.94,0
9432,15,5,930,5,5,1607000000,1015500000,0.5825,780,154,14,4,Autoroute,Primary,Flat,Sandy,High,3,31.08,63.19,1
7967,28,7,891,6,50,654500000,1037500000,-0.3692,1055,228,14,4,National,Primary,Desert,Clay,High,2,38.52,100.0,1
6455,10,6,393,5,5,84000000,89000000,-0.0562,1142,234,3,1,Provincial,Secondary,Mixed,Rocky,Moderate,1,72.31,100.0,0
4047,22,7,274,4,12,388500000,373500000,0.0402,1273,229,7,2,Regional,Secondary,Coastal,Clay,Moderate,0,79.88,96.14,0
9971,23,6,604,4,35,132000000,216500000,-0.3903,1214,246,3,1,Regional,Secondary,Desert,Sandy,Moderate,2,46.3,100.0,1
3748,28,3,920,9,36,60000000,60000000,0.0,413,153,3,1,Provincial,Secondary,Desert,Clay,Moderate,0,79.5,100.0,0
3674,3,1,186,1,6,16000000,17500000,-0.0857,190,36,3,1,Provincial,Secondary,Coastal,Clay,High,0,84.66,100.0,0
489,29,8,607,7,10,946000000,926500000,0.021,510,140,14,4,Autoroute,Primary,Coastal,Rocky,Low,0,96.6,97.94,0
7336,20,3,239,4,8,77000000,139000000,-0.446,185,68,7,2,National,Primary,Coastal,Sandy,Low,3,41.76,100.0,1
7270,14,4,822,13,23,166000000,107000000,0.5514,119,51,7,2,National,Primary,Desert,Rocky,Low,3,39.69,64.46,1
9147,15,7,572,9,8,1355500000,967500000,0.401,351,159,14,4,Autoroute,Primary,Mixed,Clay,Low,2,39.74,71.38,1
8813,13,4,589,10,24,406500000,263000000,0.5456,431,159,7,2,Regional,Secondary,Mountainous,Clay,Moderate,3,30.24,64.7,1
4786,13,9,700,7,11,1561500000,1669500000,-0.0647,739,241,14,4,Autoroute,Primary,Mountainous,Sandy,Low,0,91.56,100.0,0
8045,15,8,505,7,19,289000000,524000000,-0.4485,1170,241,7,2,National,Primary,Coastal,Clay,Moderate,2,50.09,100.0,1
3360,8,8,909,13,12,1092000000,1169000000,-0.0659,1046,178,14,4,Autoroute,Primary,Desert,Clay,Moderate,0,94.21,100.0,0
1331,22,4,509,4,8,653500000,644000000,0.0148,470,91,14,4,Autoroute,Primary,Mountainous,Rocky,Low,0,86.67,98.55,0
4774,13,4,274,3,5,1158000000,1103000000,0.0499,803,183,14,4,Autoroute,Primary,Flat,Sandy,High,1,79.96,95.25,0
8404,21,6,611,11,36,334000000,215000000,0.5535,477,91,7,2,National,Primary,Mixed,Clay,High,3,50.6,64.37,1
6984,7,0,84,1,3,22500000,23000000,-0.0217,236,50,3,1,Provincial,Secondary,Flat,Sandy,Moderate,1,70.46,100.0,0
4655,12,8,314,4,19,245000000,241500000,0.0145,819,176,7,2,Regional,Secondary,Mixed,Clay,Low,0,81.64,98.57,0
120,2,0,84,1,3,141000000,131500000,0.0722,286,64,7,2,Regional,Secondary,Desert,Clay,High,0,84.92,93.26,0
989,22,7,735,10,18,480000000,531500000,-0.0969,1376,244,7,2,National,Primary,Desert,Rocky,Moderate,0,92.74,100.0,0
2375,20,5,931,14,8,416500000,404500000,0.0297,398,136,7,2,National,Primary,Desert,Rocky,High,0,89.09,97.12,0
1020,28,5,216,3,12,137500000,145500000,-0.055,229,67,7,2,National,Primary,Mixed,Clay,Low,0,95.51,100.0,0
7251,9,1,38,1,4,48000000,71500000,-0.3287,71,33,7,2,Regional,Secondary,Mixed,Sandy,High,2,30.21,100.0,1
2065,9,5,293,3,12,72500000,69000000,0.0507,574,124,3,1,Provincial,Secondary,Desert,Sandy,Low,0,74.18,95.17,0
8666,1,3,96,1,3,25500000,18500000,0.3784,94,36,3,1,Provincial,Secondary,Desert,Sandy,Low,3,49.47,72.55,1
8739,21,6,553,5,15,1396500000,1016500000,0.3738,726,135,14,4,Autoroute,Primary,Coastal,Sandy,High,3,54.08,72.79,1
3652,21,4,392,4,16,1700500000,1661000000,0.0238,707,217,14,4,Autoroute,Primary,Mountainous,Sandy,Moderate,0,86.79,97.68,0
3484,26,9,980,3,5,958000000,1030000000,-0.0699,901,195,14,4,Autoroute,Primary,Flat,Clay,Moderate,1,72.36,100.0,0
8588,20,5,793,14,10,912500000,599500000,0.5221,306,80,14,4,Autoroute,Primary,Coastal,Sandy,Moderate,3,48.57,65.7,1
503,5,3,972,15,23,378500000,414000000,-0.0857,806,198,7,2,National,Primary,Flat,Rocky,Low,0,98.87,100.0,0
8494,29,6,409,7,8,746000000,498500000,0.4965,713,234,7,2,National,Primary,Flat,Sandy,Low,2,48.97,66.82,1
1758,1,2,48,1,4,60000000,59000000,0.0169,328,89,3,1,Regional,Secondary,Desert,Sandy,High,0,76.8,98.33,0
8598,11,7,865,4,37,49000000,93500000,-0.4759,372,124,3,1,Regional,Secondary,Desert,Sandy,Low,3,39.54,100.0,1
5271,22,8,833,3,48,82500000,88000000,-0.0625,380,127,3,1,Provincial,Secondary,Flat,Clay,High,0,92.11,100.0,0
2700,28,3,861,4,20,283500000,275500000,0.029,328,93,7,2,National,Primary,Mountainous,Clay,Moderate,0,70.52,97.18,0
3268,13,5,969,15,36,572500000,555500000,0.0306,875,210,7,2,National,Primary,Mixed,Sandy,Moderate,0,79.39,97.03,0
219,5,5,858,11,31,1781000000,1809000000,-0.0155,1362,236,14,4,Autoroute,Primary,Desert,Sandy,High,0,97.22,100.0,0
8289,26,5,487,3,17,25500000,48000000,-0.4688,433,100,3,1,Provincial,Secondary,Mixed,Rocky,High,2,30.15,100.0,1
1588,14,9,913,14,21,147000000,156000000,-0.0577,648,128,7,2,Regional,Secondary,Coastal,Rocky,Low,1,85.19,100.0,0
686,5,4,119,1,4,37500000,35500000,0.0563,395,72,3,1,Provincial,Secondary,Coastal,Clay,Low,1,84.03,94.67,0
8555,5,0,107,1,3,24500000,38500000,-0.3636,492,89,3,1,Provincial,Secondary,Coastal,Sandy,Low,2,43.45,100.0,1
778,20,8,314,5,6,807000000,816500000,-0.0116,627,124,14,4,Autoroute,Primary,Coastal,Sandy,Moderate,1,90.87,100.0,0
4260,3,0,55,1,4,73000000,71500000,0.021,422,89,3,1,Provincial,Secondary,Coastal,Sandy,High,0,70.12,97.95,0
5544,17,6,947,10,5,1488000000,1390000000,0.0705,821,221,14,4,Autoroute,Primary,Mixed,Sandy,Low,0,72.99,93.41,0
9318,6,6,557,4,27,655500000,1167000000,-0.4383,1121,209,14,4,Autoroute,Primary,Flat,Rocky,Low,2,42.99,100.0,1
1762,1,4,191,1,7,31500000,29500000,0.0678,211,42,3,1,Regional,Secondary,Coastal,Sandy,Moderate,0,82.42,93.65,0
8196,2,3,88,1,4,20000000,32500000,-0.3846,228,77,3,1,Provincial,Secondary,Mixed,Rocky,Moderate,3,39.27,100.0,1
2229,3,3,76,1,4,17500000,16500000,0.0606,76,35,3,1,Provincial,Secondary,Mixed,Clay,Moderate,0,97.46,94.29,0
5493,10,6,319,4,12,1626500000,1745500000,-0.0682,997,220,14,4,Autoroute,Primary,Mixed,Rocky,High,0,81.92,100.0,0
1089,26,4,282,4,16,648500000,612000000,0.0596,726,234,7,2,National,Primary,Coastal,Clay,High,0,94.63,94.37,0
1086,29,8,474,8,24,97000000,93500000,0.0374,703,121,3,1,Provincial,Secondary,Mountainous,Sandy,Low,0,96.01,96.39,0
8449,27,9,433,7,13,1980000000,1379500000,0.4353,546,238,14,4,Autoroute,Primary,Coastal,Rocky,Low,2,47.22,69.67,1
8744,25,4,375,3,18,790500000,1296500000,-0.3903,1072,242,14,4,Autoroute,Primary,Flat,Clay,Moderate,2,43.46,100.0,1
3518,13,7,828,15,47,1298500000,1317000000,-0.014,1205,229,14,4,Autoroute,Primary,Flat,Sandy,Low,0,80.65,100.0,0
1183,9,4,36,1,3,65500000,66000000,-0.0076,124,36,7,2,Regional,Secondary,Coastal,Clay,Low,0,99.37,100.0,0
6873,9,3,181,2,4,63000000,65000000,-0.0308,308,76,3,1,Regional,Secondary,Desert,Sandy,High,0,97.91,100.0,0
3111,25,4,220,4,8,101500000,104000000,-0.024,1062,205,3,1,Provincial,Secondary,Desert,Sandy,Moderate,1,86.67,100.0,0
4576,25,3,862,9,5,519500000,484000000,0.0733,334,77,14,4,Autoroute,Primary,Desert,Clay,Low,0,97.56,93.17,0
8600,1,1,91,1,4,78500000,56500000,0.3894,179,44,3,1,Regional,Secondary,Mountainous,Sandy,High,3,47.43,71.97,1
4546,17,5,502,7,5,660500000,645000000,0.024,483,112,14,4,Autoroute,Primary,Desert,Clay,Moderate,0,88.84,97.65,0
2868,24,6,388,4,9,151500000,138000000,0.0978,852,240,3,1,Provincial,Secondary,Mountainous,Rocky,Moderate,1,87.69,91.09,0
5029,17,3,741,9,34,86500000,92000000,-0.0598,428,123,3,1,Regional,Secondary,Mixed,Clay,High,0,88.06,100.0,0
324,2,2,165,2,5,100500000,101000000,-0.005,151,69,7,2,Regional,Secondary,Coastal,Sandy,Moderate,0,95.09,100.0,0
4644,14,3,605,10,17,618000000,581500000,0.0628,645,132,14,4,National,Primary,Flat,Sandy,Moderate,0,75.05,94.09,0
8965,27,8,771,13,47,107000000,75000000,0.4267,118,33,7,2,National,Primary,Mixed,Rocky,Low,3,34.13,70.09,1
4060,19,6,734,10,20,912000000,924500000,-0.0135,515,139,14,4,Autoroute,Primary,Desert,Sandy,High,0,71.11,100.0,0
2748,25,4,868,12,46,304500000,285000000,0.0684,211,99,7,2,National,Primary,Mixed,Clay,Moderate,0,85.98,93.6,0
903,6,6,729,5,8,76000000,78500000,-0.0318,906,225,3,1,Provincial,Secondary,Desert,Clay,Low,1,89.66,100.0,0
1374,20,5,569,8,8,115000000,105500000,0.09,907,203,3,1,Provincial,Secondary,Coastal,Clay,Low,0,72.24,91.74,0
4624,8,9,714,6,28,517000000,526000000,-0.0171,402,108,14,4,National,Primary,Desert,Rocky,Low,0,98.74,100.0,0
9050,27,6,215,3,5,428000000,280500000,0.5258,719,175,7,2,Regional,Secondary,Flat,Clay,High,3,44.9,65.54,1
2744,14,6,926,4,22,343000000,332000000,0.0331,795,214,7,2,Regional,Secondary,Desert,Rocky,High,0,86.17,96.79,0
1709,25,9,699,6,18,115000000,113000000,0.0177,101,39,7,2,National,Primary,Mixed,Sandy,Moderate,0,81.02,98.26,0
3257,25,3,392,3,24,1065000000,1078000000,-0.0121,538,143,14,4,Autoroute,Primary,Coastal,Rocky,Moderate,1,76.98,100.0,0
7151,7,2,64,1,4,12500000,23000000,-0.4565,138,65,3,1,Provincial,Secondary,Desert,Rocky,Moderate,2,46.03,100.0,1
7995,11,7,493,8,24,124500000,80500000,0.5466,418,134,3,1,Provincial,Secondary,Mountainous,Rocky,Moderate,3,53.44,64.66,1
7957,25,9,613,9,25,118000000,191500000,-0.3838,312,72,7,2,National,Primary,Coastal,Clay,Low,3,38.06,100.0,1
6450,9,4,36,1,3,42000000,42500000,-0.0118,402,94,3,1,Provincial,Secondary,Coastal,Sandy,High,0,91.22,100.0,0
1557,13,9,381,5,5,149500000,136500000,0.0952,1159,199,3,1,Regional,Secondary,Mountainous,Sandy,Low,0,80.9,91.3,0
4743,23,5,311,3,7,121000000,124500000,-0.0281,515,180,3,1,Provincial,Secondary,Mountainous,Sandy,Low,1,91.57,100.0,0
9074,24,5,940,13,14,442000000,290000000,0.5241,259,68,14,4,National,Primary,Mixed,Rocky,Low,3,51.93,65.61,1
6142,3,3,185,2,5,43000000,43000000,0.0,415,77,3,1,Provincial,Secondary,Coastal,Rocky,Moderate,0,88.45,100.0,0
9981,9,7,564,8,33,1388000000,1065000000,0.3033,529,166,14,4,Autoroute,Primary,Desert,Rocky,Moderate,2,36.94,76.73,1
5296,16,5,453,3,21,536500000,543500000,-0.0129,220,67,14,4,Autoroute,Primary,Coastal,Sandy,High,0,83.51,100.0,0
4788,7,3,94,1,4,75000000,82500000,-0.0909,262,48,7,2,Regional,Secondary,Flat,Sandy,Moderate,0,78.64,100.0,0
6762,2,3,92,1,4,79000000,81500000,-0.0307,138,61,7,2,Regional,Secondary,Desert,Sandy,Low,0,89.53,100.0,0
1576,21,9,941,8,22,131500000,132500000,-0.0075,373,152,3,1,Regional,Secondary,Desert,Rocky,Moderate,1,97.38,100.0,0
4984,3,0,156,2,3,64000000,58500000,0.094,228,68,3,1,Regional,Secondary,Coastal,Clay,Low,1,74.52,91.41,0
8378,26,7,551,10,15,2303000000,1710500000,0.3464,795,221,14,4,Autoroute,Primary,Mountainous,Clay,Moderate,2,36.37,74.27,1
7320,7,3,393,5,16,305000000,548500000,-0.4439,831,227,7,2,National,Primary,Mountainous,Rocky,Moderate,2,51.66,100.0,1
5371,23,4,591,9,7,858000000,883000000,-0.0283,1119,206,14,4,National,Primary,Desert,Clay,High,1,83.5,100.0,0
3452,2,2,33,1,3,55500000,51500000,0.0777,254,91,3,1,Provincial,Secondary,Desert,Clay,Low,0,77.61,92.79,0
3935,7,5,998,4,62,378000000,403500000,-0.0632,475,140,7,2,National,Primary,Mixed,Clay,High,0,97.79,100.0,0
3634,8,2,138,1,4,89000000,96500000,-0.0777,201,63,7,2,Regional,Secondary,Coastal,Clay,High,0,79.81,100.0,0
4314,29,9,344,4,19,77500000,79500000,-0.0252,580,221,3,1,Provincial,Secondary,Flat,Sandy,Moderate,0,95.81,100.0,0
2559,17,6,613,11,31,143500000,147000000,-0.0238,932,235,3,1,Provincial,Secondary,Flat,Clay,High,0,89.85,100.0,0
5678,20,7,541,6,35,163500000,179000000,-0.0866,219,78,7,2,National,Primary,Desert,Rocky,High,0,89.32,100.0,0
4685,27,6,391,4,6,1068000000,1083500000,-0.0143,1103,243,14,4,National,Primary,Coastal,Rocky,Moderate,0,82.83,100.0,0
6976,23,4,802,5,36,258000000,270000000,-0.0444,373,129,7,2,National,Primary,Mountainous,Clay,Low,1,90.92,100.0,0
5061,27,5,315,5,10,207500000,217000000,-0.0438,744,215,3,1,Regional,Secondary,Mixed,Clay,High,0,70.42,100.0,0
4440,12,3,329,5,5,425000000,471000000,-0.0977,742,177,7,2,National,Primary,Mountainous,Clay,Low,1,79.46,100.0,0
8174,29,9,701,4,29,903500000,618000000,0.462,292,70,14,4,Autoroute,Primary,Mountainous,Rocky,High,3,34.19,68.4,1
124,21,3,490,6,10,61500000,62000000,-0.0081,506,113,3,1,Regional,Secondary,Desert,Sandy,Low,0,90.05,100.0,0
3660,17,7,597,8,19,552500000,577500000,-0.0433,257,90,14,4,Autoroute,Primary,Mountainous,Clay,Low,0,75.53,100.0,0
3447,19,4,708,8,8,830500000,756000000,0.0985,636,138,14,4,Autoroute,Primary,Desert,Rocky,Low,0,74.87,91.03,0
2825,28,5,469,8,6,259000000,264500000,-0.0208,383,150,7,2,Regional,Secondary,Desert,Rocky,Moderate,0,96.26,100.0,0
469,16,4,783,7,19,537500000,498500000,0.0782,1062,194,7,2,National,Primary,Mixed,Rocky,Moderate,0,87.93,92.74,0
751,6,8,216,4,5,177500000,163500000,0.0856,428,85,7,2,National,Primary,Flat,Rocky,Low,0,73.55,92.11,0
8621,7,8,519,5,9,128500000,239500000,-0.4635,361,137,7,2,Regional,Secondary,Coastal,Clay,Low,3,34.84,100.0,1
2920,18,8,637,9,25,804500000,769500000,0.0455,629,112,14,4,Autoroute,Primary,Coastal,Clay,Moderate,1,72.05,95.65,0
8554,13,3,250,3,14,36000000,63500000,-0.4331,610,178,3,1,Provincial,Secondary,Coastal,Clay,Low,2,43.0,100.0,1
7705,27,9,821,12,43,868500000,579000000,0.5,749,232,7,2,National,Primary,Coastal,Rocky,Low,3,39.23,66.67,1
6484,19,9,960,5,55,170500000,162000000,0.0525,350,138,7,2,Regional,Secondary,Flat,Sandy,Low,0,96.43,95.01,0
9687,24,4,652,8,8,434000000,273500000,0.5868,520,126,7,2,National,Primary,Coastal,Sandy,Moderate,2,52.67,63.02,1
6007,24,9,838,6,51,667000000,621000000,0.0741,836,155,14,4,National,Primary,Coastal,Sandy,Low,0,82.96,93.1,0
8226,8,8,576,7,26,259500000,179500000,0.4457,934,199,3,1,Regional,Secondary,Flat,Sandy,High,3,34.85,69.17,1
6602,13,8,803,12,27,290500000,284000000,0.0229,176,43,14,4,Autoroute,Primary,Coastal,Clay,Moderate,0,80.54,97.76,0
2420,18,7,991,12,6,514500000,480500000,0.0708,471,81,14,4,Autoroute,Primary,Mixed,Clay,Moderate,1,99.4,93.39,0
3398,1,1,118,1,4,72500000,73500000,-0.0136,185,40,7,2,Regional,Secondary,Mountainous,Rocky,High,0,93.46,100.0,0
9630,5,1,188,1,8,19000000,31000000,-0.3871,313,73,3,1,Provincial,Secondary,Mountainous,Sandy,Low,3,37.44,100.0,1
8527,10,7,785,8,40,723000000,471500000,0.5334,397,185,7,2,National,Primary,Flat,Rocky,Moderate,3,38.15,65.21,1
3054,6,1,66,1,4,107000000,117000000,-0.0855,480,86,7,2,Regional,Secondary,Flat,Clay,Moderate,0,74.01,100.0,0
811,8,3,594,6,18,819500000,878500000,-0.0672,410,135,14,4,Autoroute,Primary,Desert,Rocky,High,0,93.37,100.0,0
4292,22,9,326,3,16,1496500000,1375500000,0.088,532,168,14,4,Autoroute,Primary,Mountainous,Sandy,Moderate,0,72.4,91.91,0
2466,9,1,186,1,3,51500000,50500000,0.0198,258,85,3,1,Provincial,Secondary,Mixed,Sandy,Moderate,0,91.64,98.06,0
6694,6,4,316,3,13,134000000,123000000,0.0894,970,183,3,1,Provincial,Secondary,Coastal,Sandy,High,0,96.89,91.79,0
1103,19,3,983,14,25,280000000,295500000,-0.0525,367,98,7,2,National,Primary,Coastal,Clay,Moderate,0,96.92,100.0,0
7146,25,8,348,4,9,839000000,600000000,0.3983,730,209,7,2,National,Primary,Mountainous,Clay,High,2,41.75,71.51,1
704,10,5,385,6,12,222500000,237000000,-0.0612,390,155,7,2,Regional,Secondary,Mountainous,Rocky,Moderate,1,79.26,100.0,0
6526,12,8,682,9,5,153500000,143500000,0.0697,1103,213,3,1,Provincial,Secondary,Coastal,Sandy,Low,0,80.33,93.49,0
7703,2,1,121,1,3,65500000,50000000,0.31,388,70,3,1,Regional,Secondary,Desert,Sandy,High,2,34.19,76.34,1
1132,27,9,665,9,24,708000000,739500000,-0.0426,480,108,14,4,Autoroute,Primary,Desert,Rocky,Moderate,0,91.55,100.0,0
7088,13,6,701,12,27,1237000000,925500000,0.3366,1196,222,14,4,National,Primary,Desert,Rocky,Low,3,53.72,74.82,1
6250,10,4,541,8,30,194000000,213500000,-0.0913,862,243,3,1,Regional,Secondary,Flat,Rocky,High,0,96.21,100.0,0
6337,2,1,108,1,3,62500000,65500000,-0.0458,101,50,7,2,Regional,Secondary,Coastal,Sandy,Moderate,0,75.87,100.0,0
4982,27,8,662,3,6,272000000,281500000,-0.0337,226,50,14,4,National,Primary,Coastal,Clay,High,0,76.1,100.0,0
2411,28,5,492,3,29,354500000,381000000,-0.0696,1348,244,7,2,Regional,Secondary,Mixed,Rocky,High,0,82.8,100.0,0
